epoch,train_accuracy,test_accuracy,training_time,inference_time
84,99.78125,99.675,38.774858474731445,7.952895641326904
85,99.3725,99.3,38.40613675117493,7.597677946090698
86,99.29124999999999,99.195,38.5720751285553,7.761301517486572
87,99.33875,99.25500000000001,38.51338076591492,7.737425804138184
88,99.795,99.75500000000001,38.25233221054077,7.719898700714111
89,99.67375000000001,99.605,38.67960023880005,7.6897852420806885
90,99.09,99.05000000000001,38.74497699737549,7.616303443908691
91,98.425,98.4,38.439565896987915,7.9830708503723145
92,99.905,99.88,38.39707326889038,7.361169338226318
93,99.64874999999999,99.615,37.7789580821991,7.4610819816589355
94,99.5575,99.555,37.823352098464966,7.477944374084473
95,99.80125,99.75500000000001,38.27151274681091,7.730494976043701
96,98.93375,98.97,38.129504919052124,7.493601322174072
97,99.72625000000001,99.725,37.97179436683655,7.547211408615112
98,99.9675,99.96000000000001,38.04602527618408,7.582441806793213
99,99.84625,99.815,37.505762338638306,7.5063581466674805
100,99.92625000000001,99.91499999999999,37.826436281204224,7.667315483093262
101,99.67,99.605,37.915387868881226,7.785453796386719
102,99.80125,99.75,37.79179048538208,7.556594610214233
103,99.40875,99.33,37.792015075683594,7.68281888961792
104,99.76,99.775,38.00073480606079,7.545764207839966
105,99.58875,99.57000000000001,38.02307200431824,7.728805065155029
106,99.83625,99.79,37.802166223526,7.456356763839722
107,99.4,99.36,37.40578365325928,7.402913570404053
108,99.75500000000001,99.7,37.81497049331665,7.757302284240723
109,99.7825,99.785,37.672789335250854,7.610247373580933
110,99.85625,99.815,37.735169649124146,7.5190911293029785
111,99.97625,99.97500000000001,37.52143454551697,7.5796825885772705
112,96.71125,96.57,37.35911321640015,7.569216251373291
113,99.81750000000001,99.795,37.25955367088318,7.54448127746582
114,99.99375,99.995,37.66727614402771,7.79982590675354
115,99.97375,99.95,37.49868035316467,7.796661376953125
116,95.6225,95.37,37.89167904853821,7.725884437561035
117,99.98875000000001,99.995,38.30998110771179,7.779066801071167
118,99.9425,99.925,37.92659592628479,7.75295352935791
119,99.99375,99.995,37.48322081565857,7.644935607910156
120,87.385,87.42999999999999,37.51557970046997,7.578192949295044
121,99.75,99.725,37.72454285621643,7.4830641746521
122,99.72625000000001,99.64,37.974048376083374,7.6327478885650635
123,99.77375,99.68,37.7588255405426,8.483314514160156
124,99.92999999999999,99.905,37.796122789382935,7.583812713623047
125,99.90375,99.835,37.35710287094116,7.517507791519165
126,96.16624999999999,95.88,37.328397274017334,7.673950672149658
127,99.36749999999999,99.3,37.76137924194336,7.556917905807495
128,99.92125,99.895,37.29722356796265,7.571939945220947
129,99.76875,99.8,37.31807804107666,7.487683296203613
130,99.97625,99.95,37.10490846633911,7.561301946640015
131,99.965,99.97,37.17799091339111,7.559545516967773
132,99.95125,99.935,37.14339280128479,7.6050474643707275
133,99.67125,99.64,37.4986367225647,7.636834621429443
134,99.96625,99.92999999999999,37.33453702926636,7.64707350730896
135,99.9175,99.955,36.55891799926758,7.4681196212768555
136,99.47875,99.405,37.251635789871216,7.611648082733154
137,99.005,99.065,37.45703864097595,7.404722690582275
138,99.5425,99.465,38.99204874038696,7.456966400146484
139,99.99249999999999,99.965,39.53776168823242,8.508145093917847
140,99.95875,99.935,40.08978486061096,7.619856595993042
141,99.95875,99.92,37.2482328414917,7.621216535568237
142,98.84375,98.61999999999999,37.37025499343872,7.699016809463501
143,99.97375,99.98,37.389143228530884,7.589425325393677
144,99.88749999999999,99.895,37.50084447860718,7.638479709625244
145,99.94875,99.955,37.40113830566406,7.488706827163696
146,99.05625,98.98,37.29810810089111,7.6513752937316895
147,99.91875,99.91,37.1512930393219,7.452620029449463
148,99.97875,99.945,36.95805788040161,7.453270196914673
149,99.96125,99.92999999999999,37.684972524642944,7.701959609985352
150,99.9825,99.985,37.43890142440796,7.607378721237183
151,99.9675,99.965,37.24897623062134,7.600879669189453
152,99.96125,99.92999999999999,37.60977816581726,7.646710395812988
153,99.97749999999999,99.965,37.697232246398926,7.836434364318848
154,99.98,99.96000000000001,37.56176567077637,7.73023796081543
155,99.99375,99.99,37.042428731918335,7.690678119659424
156,99.99375,99.98,36.781330585479736,8.226884365081787
157,99.99249999999999,99.985,37.411879539489746,7.548339128494263
158,99.7725,99.77000000000001,37.20179510116577,7.60718560218811
159,99.9425,99.92,37.45978856086731,7.6110804080963135
160,97.545,97.475,37.458123445510864,7.660371541976929
161,99.92750000000001,99.91,37.405194997787476,8.125369787216187
162,99.995,99.985,37.2866895198822,7.747958183288574
163,99.98875000000001,99.98,37.90007972717285,7.846780776977539
164,99.97625,99.97,37.79606866836548,7.629894256591797
165,99.87375,99.855,37.273611307144165,7.70556116104126
166,99.98375,99.97500000000001,37.05102324485779,7.6821393966674805
167,99.97749999999999,99.98,36.563371419906616,7.694484233856201
168,99.98,99.97500000000001,37.76782202720642,8.002730369567871
169,99.92875,99.895,37.017382860183716,7.626674652099609
170,99.99625,99.995,36.984376430511475,7.852389812469482
171,98.64874999999999,98.52,37.80872559547424,7.669481992721558
172,99.98125,99.965,37.36222696304321,7.588218688964844
173,100.0,99.995,36.89473342895508,7.625664949417114
174,100.0,99.99,36.96281599998474,7.466614246368408
175,100.0,100.00,37.96281599998474,6.466614246368408
