epoch,train_accuracy,test_accuracy,training_time,inference_time
1,71.95625,71.80499999999999,57.92730522155762,8.093257188796997
2,75.8725,75.63499999999999,48.71597599983215,7.5726318359375
3,79.75875,80.105,47.25141143798828,7.6864190101623535
4,83.29375,82.745,46.64063215255737,7.571237564086914
5,85.27749999999999,85.24000000000001,45.86445188522339,7.596541404724121
6,87.4675,87.18,45.32031559944153,7.2477147579193115
7,85.7025,85.75500000000001,43.879157066345215,7.061475515365601
8,79.1075,78.7,43.69641828536987,7.200142860412598
9,87.7175,87.33,43.25693225860596,7.265375852584839
10,87.97874999999999,87.545,42.57585287094116,7.394400119781494
11,90.25375,90.035,42.00785827636719,7.469534397125244
12,88.7125,88.335,41.82337141036987,7.368144273757935
13,94.22125,93.96,41.46153664588928,7.1485276222229
14,93.35875,93.175,40.836859941482544,6.928884983062744
15,95.26875,95.17999999999999,40.43629598617554,7.290537595748901
16,94.60125000000001,94.35,40.12177515029907,7.180881023406982
17,95.01625,94.955,39.867501974105835,7.105921745300293
18,92.15625,91.7,39.940454959869385,7.265322685241699
19,96.635,96.515,40.45543169975281,6.991780042648315
20,96.61999999999999,96.505,39.46297359466553,7.2578370571136475
21,97.32625,97.205,39.330358266830444,7.4065937995910645
22,97.33125,96.91499999999999,38.99137330055237,7.215857982635498
23,97.12625,97.09,38.86360192298889,6.977257490158081
24,97.61125,97.355,38.45565962791443,7.18825364112854
25,98.21625,98.04,38.87495017051697,7.180807828903198
26,98.76125,98.74000000000001,38.144694566726685,7.252135992050171
27,99.10125,99.045,38.316739559173584,7.36917519569397
28,98.045,97.81,38.45770001411438,7.022621393203735
29,97.23375,97.11999999999999,38.983036279678345,7.403644800186157
30,99.2025,99.175,38.103679895401,7.0051586627960205
31,98.91375,98.795,37.646966218948364,7.122729778289795
32,91.69625,91.235,37.570995569229126,7.486433744430542
33,98.1225,98.005,37.951698541641235,7.143136024475098
34,97.11125,97.03500000000001,37.615665674209595,7.204439401626587
35,98.11125000000001,97.955,37.60949993133545,7.001004934310913
36,99.055,98.91,36.94094681739807,7.123978137969971
37,98.56375,98.61999999999999,36.802653074264526,6.962111234664917
38,99.52499999999999,99.575,36.69811534881592,6.911031723022461
39,97.50375,97.575,36.89507007598877,7.381784200668335
40,98.19250000000001,98.04,37.01678419113159,7.223385572433472
41,99.59,99.42,36.662665128707886,7.331902503967285
42,99.64125,99.59,38.074339628219604,7.422152519226074
43,98.37,98.545,37.74775004386902,7.423230409622192
44,99.375,99.335,37.84494137763977,7.238749742507935
45,99.42375,99.28,36.636794328689575,7.157839775085449
46,99.43125,99.435,36.50824451446533,7.098366022109985
47,97.69,97.76,36.13984560966492,7.080183267593384
48,99.49125,99.435,36.23827147483826,6.97006630897522
49,99.58375000000001,99.62,36.28812861442566,7.244038105010986
50,99.68,99.625,36.446669816970825,7.1970884799957275
51,99.51375,99.575,36.217617988586426,7.20125675201416
52,99.82124999999999,99.80499999999999,36.53297019004822,7.493602991104126
53,99.87125,99.86,36.10721755027771,7.226413011550903
54,99.79249999999999,99.79,36.05879235267639,6.958286285400391
55,99.92875,99.905,35.67524600028992,7.048192262649536
56,99.94375,99.905,35.741299629211426,7.036550998687744
57,99.0825,99.1,35.81441044807434,7.241298198699951
58,99.89,99.88,36.01925277709961,7.207420825958252
59,99.55000000000001,99.645,35.4263379573822,7.0893590450286865
60,99.9,99.905,35.53949332237244,7.32260537147522
61,99.68,99.705,35.69926071166992,7.046916723251343
62,99.9575,99.955,35.46864986419678,7.2859838008880615
63,99.9825,99.98,35.710601568222046,7.262057304382324
64,99.84375,99.82,35.776474714279175,7.278819561004639
65,99.08624999999999,99.175,35.20326542854309,7.002862453460693
66,99.96625,99.96000000000001,35.244739055633545,7.206084728240967
67,99.93625,99.95,35.323896646499634,7.156816482543945
68,99.94375,99.92,35.7379994392395,7.236804485321045
69,99.96125,99.965,35.0185968875885,7.186704874038696
70,99.95875,99.935,35.6207218170166,7.411194086074829
71,99.65,99.615,36.61370372772217,7.232708930969238
72,99.93125,99.92,35.718465089797974,6.946733713150024
73,99.99249999999999,99.98,35.086082220077515,7.242392063140869
74,99.82625,99.80499999999999,36.43767166137695,7.2273008823394775
75,99.91375000000001,99.92,35.85421705245972,7.0641021728515625
76,99.735,99.595,35.30716371536255,7.074751138687134
77,99.8725,99.875,35.19419622421265,7.127774953842163
78,99.93875,99.94,36.38814330101013,7.47610068321228
79,99.9625,99.92999999999999,34.99413180351257,6.952457666397095
80,99.925,99.875,34.96285629272461,7.196728944778442
