epoch,train_accuracy,test_accuracy,training_time,inference_time
1,76.48,75.45500000000001,56.637611389160156,7.349781036376953
2,84.19624999999999,83.515,44.53660011291504,7.155150413513184
3,82.74249999999999,82.44,42.882282972335815,6.76047158241272
4,84.80625,84.53500000000001,41.52892065048218,6.9676783084869385
5,85.205,84.52,41.10271883010864,6.89180326461792
6,88.8125,88.3,40.207388162612915,6.731735706329346
7,93.99,93.62,40.01310968399048,6.913552284240723
8,84.775,84.17,38.919928312301636,6.964751720428467
9,93.675,93.28999999999999,39.71910214424133,6.896509408950806
10,97.40124999999999,97.38,38.979522705078125,6.803465843200684
11,98.76875000000001,98.59,38.641520738601685,6.95824670791626
12,98.36375000000001,98.19,38.26210975646973,6.956182956695557
13,98.44125,98.26,38.394315004348755,6.793046236038208
14,99.28875000000001,99.22999999999999,37.59818482398987,6.851032018661499
15,99.17125,99.095,37.402486085891724,6.842329025268555
16,99.56,99.565,37.0867555141449,6.836974143981934
17,99.64,99.58,36.16669583320618,6.794810056686401
18,99.41,99.36,35.92025113105774,6.7520530223846436
19,99.7325,99.63499999999999,35.96704316139221,6.7739410400390625
20,99.795,99.735,36.130006074905396,6.970972537994385
21,99.8575,99.835,35.44215130805969,6.771601676940918
22,99.97,99.96000000000001,35.485769510269165,6.597843170166016
23,99.97625,99.97500000000001,35.458107233047485,7.090242624282837
24,99.93375,99.91,35.76535224914551,6.961640357971191
25,99.8925,99.89,34.701021909713745,6.634223222732544
26,99.925,99.91499999999999,35.508009910583496,6.923874855041504
27,99.98,99.98,34.18751502037048,6.7455620765686035
28,99.99,99.99,34.49262571334839,6.827217102050781
29,99.98875000000001,99.97,34.29505896568298,6.857785701751709
30,99.9725,99.965,34.938302993774414,7.0796191692352295
31,99.95875,99.935,34.46148729324341,6.836626768112183
32,99.99,99.965,35.276079416275024,6.99223518371582
33,100.0,99.99,34.48539471626282,7.1652138233184814
34,99.995,99.985,34.40957975387573,7.087709426879883
35,99.99,99.99,34.3827965259552,7.079063177108765
36,99.98875000000001,99.97500000000001,34.27235198020935,6.898863077163696
37,99.97749999999999,99.945,34.956419706344604,6.858989477157593
38,99.99749999999999,100.0,34.4531569480896,6.651435375213623
39,99.99749999999999,100.0,33.8229455947876,7.178048610687256
40,99.95625,99.945,34.58889412879944,7.052055358886719
41,99.99625,100.0,33.58989334106445,7.256703615188599
42,99.99375,100.0,33.73297595977783,6.884973764419556
43,99.965,99.96000000000001,34.22633910179138,6.793911457061768
44,99.995,100.0,33.89159345626831,6.958664894104004
45,99.99625,100.0,33.61098551750183,6.795092582702637
46,100.0,100.0,33.58186674118042,7.028270721435547
47,100.0,100.0,33.835792779922485,6.629258394241333
48,99.99125,99.98,33.154842138290405,6.714101076126099
49,99.99625,100.0,33.46844959259033,6.6426732540130615
50,99.99875,100.0,34.390567779541016,6.713841676712036
51,99.99875,99.995,33.67947578430176,6.621073246002197
52,100.0,100.0,33.32092308998108,6.673064231872559
53,100.0,100.0,33.71036672592163,6.805980205535889
54,100.0,100.0,33.86462736129761,6.789191484451294
55,100.0,100.0,33.64137125015259,6.972990274429321
56,99.99875,99.99,34.00702619552612,6.842305421829224
57,99.99749999999999,99.99,34.604079723358154,7.041473388671875
58,100.0,100.0,33.871086835861206,6.737928867340088
59,100.0,100.0,33.61222815513611,6.703833818435669
60,100.0,100.0,33.52730751037598,6.963683366775513
61,100.0,100.0,33.93815207481384,7.033011436462402
62,99.99875,100.0,34.34109830856323,7.1154944896698
63,100.0,99.995,34.675957679748535,6.825018882751465
64,100.0,99.99,33.7921884059906,6.790524244308472
65,99.995,99.985,33.87430763244629,6.79767632484436
66,100.0,99.995,33.741347789764404,6.847006559371948
67,100.0,100.0,33.50893759727478,6.6602184772491455
68,99.99875,99.995,33.174702405929565,6.678073883056641
69,100.0,100.0,33.519208908081055,6.970090389251709
70,100.0,100.0,33.06294250488281,6.663479804992676
71,100.0,100.0,33.537822008132935,6.724570274353027
72,100.0,100.0,32.44111633300781,6.664524555206299
73,100.0,100.0,32.144957065582275,6.579806327819824
74,99.99875,100.0,32.25749182701111,6.612194776535034
75,99.99749999999999,99.995,32.27467966079712,6.52354097366333
76,100.0,100.0,32.04058647155762,6.400829553604126
