epoch,train_accuracy,test_accuracy,training_time,inference_time
1,56.92375,56.15,66.34205794334412,9.48921275138855
2,64.1125,63.185,57.28347826004028,9.045623064041138
3,60.934999999999995,60.56,56.246344327926636,8.906464576721191
4,64.6275,63.67,54.54894161224365,8.846225261688232
5,62.07,61.0,54.781323194503784,8.919870853424072
6,63.043749999999996,62.475,53.80292820930481,8.78336215019226
7,68.0275,67.04,53.54897952079773,8.705665111541748
8,63.635,62.949999999999996,53.366820335388184,8.852087497711182
9,74.98875000000001,74.06,52.583720445632935,8.64828085899353
10,71.99875,71.34,52.460681200027466,8.775851011276245
11,72.555,71.33500000000001,52.51025700569153,8.670374870300293
12,79.85375,78.45,51.99021601676941,8.621520280838013
13,74.355,73.455,51.885282039642334,8.805521965026855
14,78.11125,76.89,52.00647020339966,8.569919347763062
15,71.0475,70.17,51.64630079269409,8.550298690795898
16,71.0275,70.265,51.78595423698425,9.085647106170654
17,73.06375,72.33000000000001,51.464850425720215,8.731271505355835
18,75.68375,74.98,51.36798548698425,8.53621506690979
19,71.555,70.76,50.61328959465027,8.475716829299927
20,72.3325,71.665,50.596503019332886,8.546471357345581
21,82.185,81.035,50.686888217926025,8.763070344924927
22,78.6775,77.505,51.28788661956787,8.687575101852417
23,63.30625,62.775000000000006,50.542128801345825,8.463408470153809
24,70.8225,70.47,50.59370017051697,8.603795289993286
25,79.305,78.01,50.61873483657837,8.607316732406616
26,82.55624999999999,81.5,50.2601752281189,8.690304040908813
27,84.26249999999999,83.88,50.77036666870117,8.567930459976196
28,82.8275,82.09,50.68442368507385,8.557936906814575
29,84.375,83.705,49.65711283683777,8.645225524902344
30,66.84375,66.375,49.69444751739502,8.534137964248657
31,79.11,78.325,49.600104093551636,8.510470390319824
32,73.11999999999999,72.11,49.37493634223938,9.07806134223938
33,68.22749999999999,67.875,49.53699064254761,8.517754554748535
34,62.70875,62.28,49.502471923828125,8.509706497192383
35,83.15375,82.325,49.229358434677124,8.3878173828125
36,79.36999999999999,78.905,49.106796979904175,8.67177152633667
37,80.48375,79.73,48.78826022148132,8.536595106124878
38,82.13375,80.945,49.00661849975586,8.740345478057861
39,87.18625,86.485,49.167680978775024,8.501529932022095
40,86.27125,85.71,48.63369059562683,8.476508378982544
41,70.415,70.02000000000001,48.38064169883728,8.64242172241211
42,77.52875,77.035,48.13496923446655,8.497145414352417
43,83.83874999999999,83.11500000000001,48.06741452217102,8.471064805984497
44,88.765,88.02499999999999,48.241883993148804,8.423409938812256
45,85.5025,84.78,48.3188636302948,8.388534784317017
46,91.89125,91.33,47.891501903533936,8.555659532546997
47,94.06125,93.31,47.515856981277466,8.414901733398438
48,76.46625,75.545,47.95983290672302,8.559625625610352
49,93.69625,92.97,47.28977870941162,8.465473175048828
50,91.39874999999999,91.17,47.732569217681885,9.223723411560059
51,93.65875,93.52000000000001,47.10761857032776,8.273432970046997
52,93.23625,92.72500000000001,46.769930839538574,8.575366020202637
53,92.475,92.24,46.94731020927429,8.195579767227173
54,89.0675,88.925,46.62434530258179,8.451902627944946
55,94.53625,93.83,47.00123977661133,8.60413670539856
56,94.21374999999999,93.855,47.160730600357056,8.460622072219849
57,95.42500000000001,94.99,47.038642168045044,8.410879373550415
58,90.14,89.72,46.825278997421265,8.41102385520935
59,93.47625000000001,92.82000000000001,46.92096972465515,8.461861610412598
