epoch,train_accuracy,test_accuracy,training_time,inference_time
187,65.5175,64.1,66.48767280578613,11.044142484664917
188,67.585,66.08000000000001,66.25276160240173,11.345961809158325
189,70.94,68.96,66.31680512428284,11.143280744552612
190,67.7775,66.33,66.10958480834961,11.336764335632324
191,70.6275,68.84,66.389817237854,11.63636827468872
192,69.67625,67.7,67.06034779548645,11.271301031112671
193,68.73125,67.175,66.10597896575928,11.21222472190857
194,69.375,67.5,66.5786292552948,11.172584056854248
195,68.92125,67.05499999999999,66.08117198944092,11.114102602005005
196,71.39,69.28,65.7365505695343,11.26273775100708
197,70.61874999999999,68.86,65.9613082408905,11.07873821258545
198,72.01125,69.91000000000001,66.09709548950195,10.77985692024231
199,72.86500000000001,70.595,66.55105686187744,11.238002300262451
200,71.8375,69.69,66.17361521720886,11.618138313293457
201,72.35000000000001,70.255,66.92330813407898,11.150330781936646
202,71.27624999999999,69.175,66.20953178405762,11.051581144332886
203,70.91875,68.87,66.48721075057983,11.584497928619385
204,73.35000000000001,70.95,64.74399399757385,11.11675477027893
205,72.7275,70.19,66.24049496650696,11.16105604171753
206,71.80499999999999,69.425,66.51443862915039,11.176130294799805
207,68.82000000000001,66.995,66.00486731529236,11.103448629379272
208,63.738749999999996,62.38,65.8737895488739,11.482531070709229
209,64.99000000000001,63.324999999999996,66.74911904335022,11.20660662651062
210,64.84375,63.41,66.56645846366882,11.188019275665283
211,64.06875,62.745,66.45169448852539,11.548593521118164
212,66.63375,65.01,66.72336721420288,11.318774938583374
213,66.58500000000001,64.9,66.06666398048401,11.102132558822632
214,68.5725,66.3,66.19787764549255,11.299703359603882
215,65.87375,64.05999999999999,67.99323511123657,11.70377254486084
216,62.565000000000005,61.095,67.820552110672,11.597276210784912
217,66.81375,64.935,66.19437026977539,11.204005002975464
218,70.3575,68.145,66.1169376373291,11.109479904174805
219,70.0475,67.785,66.0764045715332,11.145829200744629
220,66.19500000000001,64.45,66.58767366409302,11.112357378005981
221,68.11625,66.16499999999999,66.78190493583679,11.22627329826355
222,66.5125,64.75999999999999,66.88889241218567,11.448534727096558
223,67.525,65.7,66.93274593353271,11.138712644577026
224,70.17625,68.07,66.21148657798767,11.324952363967896
225,71.4425,69.0,67.04314255714417,11.118942022323608
226,68.93125,66.815,66.13793540000916,11.119371891021729
227,66.59375,64.735,66.3197009563446,11.340612411499023
228,67.445,65.92,66.97751450538635,11.428752660751343
229,67.13375,65.46,66.24818325042725,11.209191799163818
230,68.00125,66.21000000000001,66.98011207580566,11.390562534332275
231,68.195,66.345,66.69244050979614,11.159591436386108
232,72.13000000000001,70.06,66.42671871185303,11.218937158584595
233,70.63125,68.575,66.26231074333191,11.241338968276978
234,67.85,66.28,66.05394864082336,11.31860089302063
235,72.15375,70.09,66.31024718284607,11.731683254241943
236,70.24875,68.16499999999999,66.85521173477173,11.481937885284424
237,68.99499999999999,67.00500000000001,68.153799533844,11.581083536148071
238,68.60875,66.73,67.09186553955078,11.341564893722534
239,68.85,66.94,66.48809671401978,11.048189401626587
240,68.91125,67.25,66.00016045570374,11.287237882614136
241,69.15249999999999,67.255,66.34381604194641,11.11477518081665
242,70.87625,68.58,66.05707144737244,11.254601240158081
243,69.45,67.45,66.8768663406372,11.082011938095093
244,69.45,67.865,66.34378266334534,11.190569162368774
245,70.19625,68.27,66.22491526603699,11.188094854354858
246,67.955,66.745,66.7569363117218,11.558444499969482
247,66.63375,65.445,66.55001473426819,10.99314546585083
248,68.60625,67.02,66.04252886772156,11.318542003631592
249,69.35875,67.61500000000001,66.7552695274353,16.773005962371826
250,66.03999999999999,64.69,66.59168672561646,11.286094188690186
251,62.69375,61.614999999999995,65.79216074943542,11.23690676689148
252,65.46375,64.32,66.97332620620728,11.444612503051758
253,68.14875,66.515,66.63013982772827,11.702603340148926
254,66.525,65.125,66.88544511795044,11.316472291946411
255,63.802499999999995,62.64999999999999,66.29423308372498,11.113954782485962
256,68.16875,66.57499999999999,66.36946272850037,11.072514772415161
257,70.81875,69.27,66.01880145072937,11.086076498031616
258,70.05375000000001,68.17999999999999,65.89140582084656,11.078176498413086
259,71.58125,69.43,66.04096579551697,11.08515214920044
260,72.7125,70.28,65.8404905796051,11.22913122177124
261,70.8225,68.69,65.84039902687073,11.545433044433594
262,71.905,69.715,66.23747992515564,11.111855745315552
263,71.08875,69.055,65.62310576438904,11.282227993011475
264,67.76625,66.035,66.15493083000183,11.413264751434326
265,67.98625,66.55,67.04472970962524,17.01667046546936
266,70.62,68.78,67.48112440109253,11.522501945495605
267,71.6525,69.5,66.5272228717804,14.565567970275879
268,71.575,69.06,65.75324201583862,11.1634521484375
269,72.555,70.25,66.38685822486877,11.150774002075195
270,70.65125,68.635,67.35293960571289,14.633613348007202
271,72.3275,70.04,66.16908407211304,11.154342651367188
272,72.31125,70.185,66.68674755096436,11.416438579559326
273,70.2925,68.185,66.3464035987854,11.155874490737915
274,70.24000000000001,68.56,66.3720920085907,11.164508581161499
275,67.97125000000001,66.185,66.8404655456543,11.204803705215454
276,63.94375,62.77,68.30629968643188,11.415611982345581
277,65.35499999999999,63.94499999999999,65.90610265731812,11.187299013137817
278,66.2775,64.55,66.29630398750305,11.34570837020874
279,66.57,64.945,66.4243495464325,11.158563613891602
280,68.63625,66.72,66.2490484714508,11.335896253585815
281,67.38125000000001,65.55499999999999,66.91720604896545,11.291128635406494
282,67.025,65.11,65.71668982505798,11.038068056106567
283,64.0975,63.019999999999996,65.22997951507568,11.230884313583374
284,66.9225,65.29,66.08990597724915,11.142580032348633
285,63.8925,62.51,66.07301044464111,11.915292501449585
286,66.23875,64.495,66.4343523979187,11.021607160568237
287,69.635,67.92,66.19416785240173,10.534151077270508
288,64.84375,63.470000000000006,66.33694076538086,11.164257764816284
289,69.25625,67.18499999999999,66.49489569664001,11.239608526229858
290,70.81125,68.49,65.9928572177887,11.482722759246826
291,69.06875,66.985,65.96019840240479,11.138295650482178
292,71.4925,69.26,65.79589772224426,11.119344234466553
293,71.0925,69.33500000000001,65.517822265625,11.06541395187378
294,71.94500000000001,69.94,65.71177744865417,11.011374235153198
295,70.795,69.045,65.60995292663574,11.425179243087769
296,70.93625,69.08999999999999,67.38704419136047,11.404003381729126
297,72.195,70.155,66.59572434425354,11.194490671157837
298,70.42125,68.39,66.57914543151855,10.89494776725769
299,70.1975,68.26,65.86658716201782,11.053942441940308
300,69.2625,66.94,66.03574991226196,11.656779527664185
