epoch,train_accuracy,test_accuracy,training_time,inference_time
1,89.78375,89.505,51.365700483322144,7.861764192581177
2,93.72875,93.515,41.6962673664093,7.486809015274048
3,93.7675,93.5,38.596256494522095,7.0410614013671875
4,95.96875,95.825,37.27630591392517,6.858372688293457
5,96.7075,96.87,36.2503936290741,6.7206690311431885
6,96.37375,96.405,35.438841819763184,6.7619099617004395
7,98.35249999999999,98.265,34.99709391593933,6.685282945632935
8,97.60875,97.765,34.88061451911926,6.624762535095215
9,98.97749999999999,98.86,34.27216696739197,6.579594850540161
10,98.06625,98.03500000000001,33.9761483669281,6.598606824874878
11,99.09875,99.06,33.673285484313965,6.588264226913452
12,99.33625,99.335,33.31471109390259,6.5860536098480225
13,99.33125000000001,99.3,33.460304498672485,6.570681810379028
14,99.485,99.46000000000001,33.10231590270996,6.498103380203247
15,99.43375,99.36,32.97009086608887,6.47873067855835
16,98.595,98.67,32.81025838851929,6.525203704833984
17,99.68249999999999,99.66000000000001,32.803417444229126,6.5479958057403564
18,99.27125,99.325,32.920557498931885,6.564649820327759
19,98.02875,98.175,32.86866307258606,6.573836088180542
20,99.6125,99.655,32.69818139076233,6.552370548248291
21,99.785,99.79,32.606834173202515,6.533841371536255
22,99.79,99.74,32.47420310974121,6.569657564163208
23,99.795,99.765,32.36833119392395,6.578361988067627
24,99.8325,99.8,32.45865535736084,6.544703245162964
25,99.89,99.845,32.378037214279175,6.507596015930176
26,99.84125,99.785,32.36060094833374,6.561683893203735
27,99.835,99.765,32.23567342758179,6.518552303314209
28,99.905,99.835,32.15278768539429,6.5049402713775635
29,98.95375,99.02,32.17379355430603,6.485506534576416
30,99.87875000000001,99.855,32.035582065582275,6.629112958908081
31,99.945,99.905,32.62878489494324,6.544892072677612
32,99.89625,99.83999999999999,32.329960346221924,6.602503538131714
33,99.845,99.81,32.05650496482849,6.508416175842285
34,99.93375,99.91,32.06185483932495,6.639326810836792
35,99.80499999999999,99.83,32.15983009338379,6.588480710983276
36,99.935,99.9,32.157047271728516,6.5391294956207275
37,99.89125,99.815,31.80510115623474,6.465258359909058
38,99.86125,99.83999999999999,31.871121168136597,6.5353217124938965
39,99.96625,99.98,31.901749849319458,6.5599143505096436
40,99.91624999999999,99.845,32.12601923942566,6.4375
41,99.89125,99.92,31.91620421409607,6.459826231002808
42,99.945,99.9,31.877751111984253,6.441506862640381
43,99.93625,99.91499999999999,31.812018632888794,6.4258668422698975
44,99.89,99.89,31.749289751052856,6.437546491622925
45,99.83625,99.815,32.15035009384155,6.461573123931885
46,99.92875,99.92999999999999,31.67223286628723,6.445040702819824
47,99.9625,99.91,31.6013503074646,6.414876222610474
48,99.9675,99.965,31.84466052055359,6.5863165855407715
49,99.98875000000001,99.97,31.623368501663208,6.466038703918457
