epoch,train_accuracy,test_accuracy,training_time,inference_time
1,51.970000000000006,51.795,1337.6885013580322,229.09228467941284
2,53.408750000000005,52.83,1337.8167343139648,229.1085605621338
3,54.618750000000006,54.415,1335.648889541626,229.11190223693848
4,54.6775,54.58,1340.4200785160065,229.1979911327362
