epoch,train_accuracy,test_accuracy,training_time,inference_time
1,54.81625,54.315000000000005,51.612221240997314,8.368803262710571
2,62.14875,61.08,49.57615566253662,8.149486541748047
3,63.6325,62.485,48.66327691078186,7.920163631439209
4,67.77374999999999,66.325,49.32410192489624,8.372114181518555
5,63.59625,62.425,47.56897759437561,7.635760307312012
6,65.58500000000001,64.545,47.45643138885498,7.649922609329224
7,63.493750000000006,62.150000000000006,47.150360107421875,7.642873764038086
8,69.44624999999999,68.135,46.794114112854004,7.575817584991455
9,72.36125,70.5,46.61195492744446,7.582944869995117
10,72.42,70.655,46.415823221206665,7.558467149734497
11,74.16875,72.675,46.05607342720032,7.464906692504883
12,74.45,72.96000000000001,45.9927282333374,7.483199596405029
13,74.50875,72.59,45.62177085876465,7.390458822250366
14,73.56125,71.495,45.726582765579224,7.393858909606934
15,73.94125,71.905,45.302528381347656,7.3953773975372314
16,76.13499999999999,74.375,45.4250385761261,7.400681495666504
17,76.24625,74.54499999999999,45.360947370529175,7.490259170532227
18,76.17,74.14500000000001,45.29607319831848,7.466670036315918
19,76.06,74.44,45.221102476119995,7.477366924285889
20,76.54625,74.855,45.2314338684082,7.322256088256836
21,75.69125,74.02499999999999,44.85178256034851,7.366001844406128
22,76.80375000000001,74.89,44.66849970817566,7.301464080810547
23,77.07000000000001,75.035,44.56255221366882,7.352009057998657
24,77.50125,75.31,44.417763233184814,7.35197377204895
25,78.03999999999999,75.99000000000001,44.22844099998474,7.29827618598938
26,78.7525,76.715,44.227829456329346,7.257063627243042
27,79.18125,77.08500000000001,44.11741757392883,7.251236200332642
28,79.27875,77.17,44.529178857803345,7.367985010147095
29,79.88125000000001,77.78500000000001,44.05224609375,7.325605630874634
30,80.02749999999999,78.185,43.861013650894165,7.278675556182861
31,76.9875,75.37,43.939404249191284,7.331117868423462
32,74.6,73.395,43.70289921760559,7.342283725738525
33,80.215,78.525,43.53741765022278,7.350167512893677
34,77.83125,75.79,43.599464893341064,7.320667028427124
35,81.72500000000001,80.14,43.39431142807007,7.341679096221924
36,80.87,79.415,43.34383153915405,7.22812294960022
37,79.45375,78.08,43.28876233100891,7.265252351760864
38,79.87375,78.41,43.48894476890564,7.255398750305176
39,80.27499999999999,79.05,43.01246738433838,7.302681922912598
40,81.8675,80.62,43.0992705821991,7.62284517288208
41,79.77374999999999,78.29,44.17827129364014,7.223532438278198
42,71.51125,70.57,42.568132162094116,7.27636981010437
43,79.105,77.775,42.67077612876892,7.231632232666016
44,79.77250000000001,78.29,42.62385964393616,7.220176696777344
45,84.48125,82.89,42.65700578689575,7.3543150424957275
46,84.62625,83.395,42.4900586605072,7.216016054153442
47,84.83125,83.235,42.33448815345764,7.175716161727905
48,85.09375,83.42500000000001,42.29328989982605,7.16173243522644
49,82.95,81.50500000000001,42.190765380859375,7.1740710735321045
50,82.77125,81.28,42.15016460418701,7.333927154541016
51,81.69999999999999,80.125,41.971750259399414,7.18576717376709
52,81.94,80.58999999999999,42.23115539550781,7.4026923179626465
53,84.56375,82.915,42.273348808288574,7.281940221786499
54,83.25625,81.89999999999999,42.278367042541504,7.254261016845703
55,85.18375,83.74000000000001,42.169830322265625,7.199293375015259
56,86.79875,85.275,41.83184266090393,7.176937103271484
57,87.41,85.80499999999999,42.0751006603241,7.18134880065918
58,87.57000000000001,85.91,41.73784136772156,7.309266805648804
59,86.095,84.485,41.9270339012146,7.236773252487183
60,88.52125,86.75500000000001,41.71255874633789,7.365813493728638
61,88.47874999999999,86.64500000000001,41.62195420265198,7.194649934768677
62,88.155,86.45,41.30782675743103,7.191583871841431
63,87.55375,85.855,41.311115741729736,7.26699423789978
64,88.995,87.45,41.45510220527649,7.2580811977386475
65,89.0975,87.52499999999999,41.50603270530701,7.338727951049805
66,88.80749999999999,87.25500000000001,41.201815605163574,7.217782020568848
67,89.38000000000001,87.75500000000001,41.07642698287964,7.198723077774048
68,89.0925,87.62,40.9274742603302,7.231684446334839
69,87.10375,85.61,40.929197549819946,7.428254842758179
70,89.30375000000001,87.41499999999999,40.97791910171509,7.2472405433654785
71,87.08500000000001,86.005,40.7845664024353,7.198542356491089
72,90.565,88.78,40.81238079071045,7.227370977401733
73,90.99125000000001,89.19500000000001,40.64582562446594,7.161438465118408
74,90.6725,88.945,40.62542414665222,7.228328704833984
75,91.29374999999999,89.595,40.737221002578735,7.164705991744995
76,91.28875,89.445,40.294270515441895,7.2090253829956055
77,89.22375,87.545,40.38811445236206,7.273791790008545
78,91.8375,90.335,40.242072343826294,7.1412577629089355
79,90.24624999999999,88.945,40.22521924972534,7.142013311386108
80,89.92,88.47,40.256962060928345,7.199487924575806
81,91.01625,89.36,40.27697515487671,7.131847858428955
82,91.855,90.115,40.01704740524292,7.165138483047485
83,91.36999999999999,89.945,40.09561514854431,7.178948879241943
84,91.5025,89.69,39.91666913032532,7.134500980377197
85,91.31125,89.915,39.95632743835449,7.25305438041687
86,90.53625,89.2,40.029874324798584,7.159000873565674
87,92.995,91.49000000000001,39.721617221832275,7.133421897888184
88,92.74875,91.08000000000001,40.103262424468994,7.400832414627075
89,92.33624999999999,91.03,40.85442352294922,7.20184850692749
90,91.635,90.34,39.926525831222534,7.160785913467407
91,92.2325,90.86999999999999,40.23209047317505,7.232498645782471
92,93.19625,91.645,39.80294847488403,7.201751232147217
93,93.29875,91.77,39.87368941307068,7.407699823379517
94,93.455,91.89500000000001,39.89974546432495,7.199309349060059
95,92.74375,91.335,39.57337307929993,7.197236776351929
96,92.805,91.36,39.494181394577026,7.164529085159302
97,92.78625000000001,91.39500000000001,39.81131982803345,7.197956323623657
98,92.7675,91.345,39.78577256202698,7.273133993148804
99,93.06625,91.86,39.81290650367737,7.266778945922852
100,94.0225,92.405,39.35312247276306,7.155004501342773
101,92.14875,90.705,39.158079385757446,7.236695289611816
102,93.5825,92.065,39.498446464538574,7.153414249420166
103,93.535,91.915,39.30487012863159,7.267352342605591
104,93.595,92.11500000000001,39.05218505859375,7.185898303985596
105,93.10249999999999,91.61500000000001,39.34512209892273,7.168190240859985
106,92.5,91.245,38.99142670631409,7.181862115859985
107,90.26125,88.955,38.951619148254395,7.166089057922363
108,92.86875,91.19,39.12457466125488,7.159469127655029
109,90.26375,89.115,39.011805057525635,7.230672836303711
110,93.33624999999999,91.795,39.13108801841736,7.154025077819824
111,92.5325,91.205,39.000056743621826,7.1874847412109375
112,92.97875,91.43,39.09226846694946,7.178620100021362
113,93.4025,91.805,39.93512940406799,7.163646697998047
114,92.865,91.235,38.86253905296326,7.137250661849976
115,94.06,92.67,39.21640753746033,7.190966367721558
116,93.45875,92.05499999999999,38.761183738708496,7.133627891540527
117,94.235,92.78999999999999,38.64095163345337,7.13221001625061
118,93.7325,92.17,38.66604661941528,7.16595721244812
119,93.93625,92.38499999999999,38.67796087265015,7.147887706756592
120,93.2,91.745,38.67816734313965,7.144917964935303
121,93.05,91.635,38.85144376754761,7.212709426879883
122,90.02125,88.755,38.59371614456177,7.140028715133667
123,93.1825,91.835,38.58430743217468,7.132741928100586
124,89.645,88.53999999999999,38.36711883544922,7.142892837524414
125,92.68625,91.305,38.52246809005737,7.194060325622559
126,91.64999999999999,90.415,38.50739407539368,7.184872627258301
127,94.69625,93.075,38.51736569404602,7.154214143753052
128,91.79,90.405,38.41858243942261,7.178459882736206
129,93.44875,92.23,38.39204454421997,7.20296835899353
130,91.87125,90.64,38.70558261871338,7.224899053573608
131,94.6975,93.535,38.68854379653931,7.198299169540405
132,95.5125,94.28,38.46142101287842,7.19399356842041
133,95.71625,94.42,38.42265748977661,7.180498361587524
134,95.405,94.105,38.479336977005005,7.200750112533569
135,95.30125000000001,93.93,38.317399978637695,7.137974262237549
136,94.01625,92.74,38.21102595329285,7.239315509796143
137,92.19125,91.03999999999999,38.18040895462036,7.122693777084351
138,94.3325,93.01,38.29453682899475,7.144368410110474
139,93.99125000000001,92.75999999999999,38.448153495788574,7.161590099334717
140,95.5975,94.35,38.29679250717163,7.161479234695435
141,95.4375,94.155,38.14445734024048,7.138772010803223
142,95.085,93.675,38.334816694259644,7.22201681137085
143,95.05749999999999,93.595,38.1064019203186,8.101600170135498
144,94.345,93.08,38.117451429367065,7.140680313110352
145,92.81375,91.43,37.9965660572052,7.140129804611206
146,95.07,93.58,38.194692850112915,7.211504936218262
147,95.93374999999999,94.395,37.86964464187622,7.1167778968811035
148,94.645,93.45,37.946972370147705,7.1344521045684814
149,95.655,94.11,37.95380115509033,7.153694152832031
150,95.2325,93.845,37.93411469459534,7.127250909805298
151,94.97625,93.58,37.81238913536072,7.138312339782715
152,96.44749999999999,94.965,37.815250396728516,7.178947448730469
153,95.94749999999999,94.49499999999999,37.863572120666504,7.169708490371704
154,95.96875,94.44,38.009716510772705,7.224419832229614
155,96.13625,94.77499999999999,37.71404790878296,7.127614498138428
156,96.74000000000001,95.07,37.67654466629028,7.123836517333984
157,95.74625,94.34,37.688873291015625,7.133191823959351
158,96.04125,94.71000000000001,37.621129274368286,7.128864049911499
159,95.535,94.075,37.65981483459473,7.2058398723602295
160,96.16749999999999,94.625,37.720290660858154,7.143057584762573
161,96.3225,94.855,37.661484479904175,7.144914865493774
162,96.43,94.91000000000001,37.61688566207886,7.16581130027771
163,96.69375,95.215,37.58895826339722,7.122457027435303
164,96.83625,95.405,37.56537222862244,7.1132566928863525
165,95.91625,94.54,37.481510400772095,7.138239622116089
166,96.3225,94.75,37.58042860031128,7.137151479721069
167,97.0325,95.56,37.79417085647583,7.2082679271698
168,96.91875,95.53,37.53696846961975,7.126840591430664
169,97.1175,95.59,38.0073823928833,7.15377950668335
170,96.88,95.31500000000001,37.75072622299194,7.271723031997681
171,96.90375,95.39,38.01434874534607,7.252397298812866
172,97.01125,95.34,38.13522672653198,7.170369386672974
173,96.995,95.595,37.47677516937256,7.254392385482788
174,97.1575,95.52000000000001,37.61817502975464,7.219888925552368
175,97.29375,95.655,37.54497218132019,7.152449607849121
176,97.20625000000001,95.56,37.62853169441223,7.197325229644775
177,96.975,95.47,37.626319885253906,7.148982763290405
178,97.14500000000001,95.69,37.24281406402588,7.215937376022339
179,96.9725,95.515,37.74554395675659,7.186157703399658
180,96.74249999999999,95.245,37.91602420806885,7.418297529220581
181,97.15625,95.54,38.25333380699158,7.128058433532715
182,97.225,95.695,37.33543610572815,7.142854928970337
183,97.33500000000001,95.855,37.99726867675781,7.285616159439087
184,96.93125,95.575,38.24766492843628,7.351210355758667
185,97.57249999999999,96.155,37.434337854385376,7.267776966094971
186,97.5675,96.13000000000001,37.68607044219971,7.328545808792114
187,97.4975,95.795,38.06075930595398,7.358252763748169
188,97.675,96.23,37.930882692337036,7.348020792007446
189,97.54374999999999,95.985,37.57618546485901,7.3703789710998535
190,97.0625,95.42500000000001,37.46302366256714,7.429438829421997
191,97.7725,96.45,37.95795297622681,7.360212087631226
192,97.71125,96.41499999999999,38.09472680091858,7.4128382205963135
193,97.88624999999999,96.52,38.149500370025635,7.328134059906006
194,97.82499999999999,96.50999999999999,37.346580266952515,7.1860740184783936
195,97.86875,96.66,37.726290464401245,7.331340789794922
196,97.88875,96.545,38.03491568565369,7.403334140777588
197,97.98625,96.675,37.362035274505615,7.361085414886475
198,97.92875,96.615,38.01342988014221,7.508521795272827
199,97.94874999999999,96.67,38.14850687980652,7.3147499561309814
200,97.6325,96.205,37.12187433242798,7.311517000198364
201,97.06,95.895,37.731874227523804,7.3480846881866455
202,96.655,95.30499999999999,37.42487668991089,7.339779853820801
203,97.05375000000001,95.655,37.7718551158905,7.310714483261108
204,97.6125,96.37,37.63599705696106,7.3547728061676025
205,97.585,96.43,37.30124831199646,7.277196168899536
206,96.47250000000001,95.185,37.61951661109924,7.144970893859863
207,96.94749999999999,95.625,37.47864866256714,7.142013311386108
208,97.32875,95.88499999999999,37.61291265487671,7.194762468338013
209,97.81875,96.47,37.17020606994629,7.206979990005493
210,97.79375,96.41499999999999,37.57029318809509,7.340955018997192
211,98.07249999999999,96.84,37.41852426528931,7.31839919090271
